"C","Five-Minute Estimated Zonal Load"
"C","Filename: five_min_estimated_zonal_load_20260312.csv"
"C","Report for: 03/12/2026"
"C","Report generated 03/12/2026 20:14:52 EST"
"H","Date/Time","Load Zone ID","Load Zone Name","Estimated Native Load","Estimated Behind-the-Meter Solar"
"D","03/12/2026 07:35:00",4006,".Z.SEMASS",1525.087,15
"D","03/12/2026 07:35:00",4007,".Z.WCMASS",1769.487,9
"D","03/12/2026 07:35:00",4008,".Z.NEMASSBOST",2748.847,9
"D","03/12/2026 07:40:00",4001,".Z.MAINE",1528.432,9
"D","03/12/2026 07:40:00",4002,".Z.NEWHAMPSHIRE",1317.765,2
"D","03/12/2026 07:40:00",4003,".Z.VERMONT",666.577,1
"D","03/12/2026 07:40:00",4004,".Z.CONNECTICUT",2956.679,15
"D","03/12/2026 07:40:00",4005,".Z.RHODEISLAND",780.902,7
"D","03/12/2026 07:40:00",4006,".Z.SEMASS",1531.785,19
"D","03/12/2026 07:40:00",4007,".Z.WCMASS",1763.64,10
"D","03/12/2026 07:40:00",4008,".Z.NEMASSBOST",2749.184,11
"D","03/12/2026 07:45:00",4001,".Z.MAINE",1528.749,12
"D","03/12/2026 07:45:00",4002,".Z.NEWHAMPSHIRE",1317.616,3
"D","03/12/2026 07:45:00",4003,".Z.VERMONT",675.426,2
"D","03/12/2026 07:45:00",4004,".Z.CONNECTICUT",2977.374,14
"D","03/12/2026 07:45:00",4005,".Z.RHODEISLAND",782.697,11
"D","03/12/2026 07:45:00",4006,".Z.SEMASS",1525.285,26
"D","03/12/2026 07:45:00",4007,".Z.WCMASS",1765.423,11
"D","03/12/2026 07:45:00",4008,".Z.NEMASSBOST",2768.236,14
"D","03/12/2026 07:50:00",4001,".Z.MAINE",1527.615,14
"D","03/12/2026 07:50:00",4002,".Z.NEWHAMPSHIRE",1322.564,4
"D","03/12/2026 07:50:00",4003,".Z.VERMONT",676.12,3
"D","03/12/2026 07:50:00",4004,".Z.CONNECTICUT",2978.839,14
"D","03/12/2026 07:50:00",4005,".Z.RHODEISLAND",781.959,13
"D","03/12/2026 07:50:00",4006,".Z.SEMASS",1523.728,34
"D","03/12/2026 07:50:00",4007,".Z.WCMASS",1770.676,13
"D","03/12/2026 07:50:00",4008,".Z.NEMASSBOST",2773.599,20
"D","03/12/2026 07:55:00",4001,".Z.MAINE",1520.792,17
"D","03/12/2026 07:55:00",4002,".Z.NEWHAMPSHIRE",1319.987,5
"D","03/12/2026 07:55:00",4003,".Z.VERMONT",668.553,5
"D","03/12/2026 07:55:00",4004,".Z.CONNECTICUT",2971.742,15
"D","03/12/2026 07:55:00",4005,".Z.RHODEISLAND",777.846,16
"D","03/12/2026 07:55:00",4006,".Z.SEMASS",1520.987,44
"D","03/12/2026 07:55:00",4007,".Z.WCMASS",1769.415,13
"D","03/12/2026 07:55:00",4008,".Z.NEMASSBOST",2752.862,26
"D","03/12/2026 08:00:00",4001,".Z.MAINE",1519.839,20
"D","03/12/2026 08:00:00",4002,".Z.NEWHAMPSHIRE",1325.025,6
"D","03/12/2026 08:00:00",4003,".Z.VERMONT",680.59,7
"D","03/12/2026 08:00:00",4004,".Z.CONNECTICUT",2997.418,15
"D","03/12/2026 08:00:00",4005,".Z.RHODEISLAND",786.592,19
"D","03/12/2026 08:00:00",4006,".Z.SEMASS",1525.739,55
"D","03/12/2026 08:00:00",4007,".Z.WCMASS",1783.172,14
"D","03/12/2026 08:00:00",4008,".Z.NEMASSBOST",2764.828,29
"D","03/12/2026 08:05:00",4001,".Z.MAINE",1516.794,23
"D","03/12/2026 08:05:00",4002,".Z.NEWHAMPSHIRE",1327.704,6
"D","03/12/2026 08:05:00",4003,".Z.VERMONT",675.187,11
"D","03/12/2026 08:05:00",4004,".Z.CONNECTICUT",3046.641,16
"D","03/12/2026 08:05:00",4005,".Z.RHODEISLAND",782.884,21
"D","03/12/2026 08:05:00",4006,".Z.SEMASS",1515.363,62
"D","03/12/2026 08:05:00",4007,".Z.WCMASS",1787.415,16
"D","03/12/2026 08:05:00",4008,".Z.NEMASSBOST",2777.775,29
"D","03/12/2026 08:10:00",4001,".Z.MAINE",1521.346,26
"D","03/12/2026 08:10:00",4002,".Z.NEWHAMPSHIRE",1328.739,6
"D","03/12/2026 08:10:00",4003,".Z.VERMONT",671.347,14
"D","03/12/2026 08:10:00",4004,".Z.CONNECTICUT",3039.519,19
"D","03/12/2026 08:10:00",4005,".Z.RHODEISLAND",780.774,22
"D","03/12/2026 08:10:00",4006,".Z.SEMASS",1522.886,67
"D","03/12/2026 08:10:00",4007,".Z.WCMASS",1792.509,19
"D","03/12/2026 08:10:00",4008,".Z.NEMASSBOST",2786.61,26
"D","03/12/2026 08:15:00",4001,".Z.MAINE",1517.42,31
"D","03/12/2026 08:15:00",4002,".Z.NEWHAMPSHIRE",1334.034,7
"D","03/12/2026 08:15:00",4003,".Z.VERMONT",670.995,15
"D","03/12/2026 08:15:00",4004,".Z.CONNECTICUT",3029.142,22
"D","03/12/2026 08:15:00",4005,".Z.RHODEISLAND",781.926,23
"D","03/12/2026 08:15:00",4006,".Z.SEMASS",1523.983,72
"D","03/12/2026 08:15:00",4007,".Z.WCMASS",1793.123,23
"D","03/12/2026 08:15:00",4008,".Z.NEMASSBOST",2799.518,24
"D","03/12/2026 08:20:00",4001,".Z.MAINE",1506.905,35
"D","03/12/2026 08:20:00",4002,".Z.NEWHAMPSHIRE",1334.29,8
"D","03/12/2026 08:20:00",4003,".Z.VERMONT",667.89,17
"D","03/12/2026 08:20:00",4004,".Z.CONNECTICUT",3038.454,23
"D","03/12/2026 08:20:00",4005,".Z.RHODEISLAND",771.831,25
"D","03/12/2026 08:20:00",4006,".Z.SEMASS",1523.362,77
"D","03/12/2026 08:20:00",4007,".Z.WCMASS",1782.344,28
"D","03/12/2026 08:20:00",4008,".Z.NEMASSBOST",2811.015,19
"D","03/12/2026 08:25:00",4001,".Z.MAINE",1504.433,39
"D","03/12/2026 08:25:00",4002,".Z.NEWHAMPSHIRE",1334.931,8
"D","03/12/2026 08:25:00",4003,".Z.VERMONT",667.475,18
"D","03/12/2026 08:25:00",4004,".Z.CONNECTICUT",3055.097,24
"D","03/12/2026 08:25:00",4005,".Z.RHODEISLAND",777.921,26
"D","03/12/2026 08:25:00",4006,".Z.SEMASS",1521.898,79
"D","03/12/2026 08:25:00",4007,".Z.WCMASS",1778.445,32
"D","03/12/2026 08:25:00",4008,".Z.NEMASSBOST",2819.445,16
"D","03/12/2026 08:30:00",4001,".Z.MAINE",1501.845,43
"D","03/12/2026 08:30:00",4002,".Z.NEWHAMPSHIRE",1335.504,9
"D","03/12/2026 08:30:00",4003,".Z.VERMONT",667.86,22
"D","03/12/2026 08:30:00",4004,".Z.CONNECTICUT",3060.269,26
"D","03/12/2026 08:30:00",4005,".Z.RHODEISLAND",772.557,28
"D","03/12/2026 08:30:00",4006,".Z.SEMASS",1532.903,83
"D","03/12/2026 08:30:00",4007,".Z.WCMASS",1781.143,42
"D","03/12/2026 08:30:00",4008,".Z.NEMASSBOST",2824.175,11
"D","03/12/2026 08:35:00",4001,".Z.MAINE",1498.301,45
"D","03/12/2026 08:35:00",4002,".Z.NEWHAMPSHIRE",1335.67,10
"D","03/12/2026 08:35:00",4003,".Z.VERMONT",665.049,27
"D","03/12/2026 08:35:00",4004,".Z.CONNECTICUT",3060.3,27
"D","03/12/2026 08:35:00",4005,".Z.RHODEISLAND",776.268,25
"D","03/12/2026 08:35:00",4006,".Z.SEMASS",1519.889,87
"D","03/12/2026 08:35:00",4007,".Z.WCMASS",1773.899,50
"D","03/12/2026 08:35:00",4008,".Z.NEMASSBOST",2849.882,10
"D","03/12/2026 08:40:00",4001,".Z.MAINE",1493.206,48
"D","03/12/2026 08:40:00",4002,".Z.NEWHAMPSHIRE",1336.076,11
"D","03/12/2026 08:40:00",4003,".Z.VERMONT",662.732,33
"D","03/12/2026 08:40:00",4004,".Z.CONNECTICUT",3059.678,26
"D","03/12/2026 08:40:00",4005,".Z.RHODEISLAND",777.008,26
"D","03/12/2026 08:40:00",4006,".Z.SEMASS",1521.894,89
"D","03/12/2026 08:40:00",4007,".Z.WCMASS",1767.288,58
"D","03/12/2026 08:40:00",4008,".Z.NEMASSBOST",2854.126,10
"D","03/12/2026 08:45:00",4001,".Z.MAINE",1493.765,51
"D","03/12/2026 08:45:00",4002,".Z.NEWHAMPSHIRE",1335.034,12
"D","03/12/2026 08:45:00",4003,".Z.VERMONT",654.864,38
"D","03/12/2026 08:45:00",4004,".Z.CONNECTICUT",3055.264,27
"D","03/12/2026 08:45:00",4005,".Z.RHODEISLAND",783.255,25
"D","03/12/2026 08:45:00",4006,".Z.SEMASS",1525.016,92
"D","03/12/2026 08:45:00",4007,".Z.WCMASS",1784.708,61
"D","03/12/2026 08:45:00",4008,".Z.NEMASSBOST",2861.126,12
"D","03/12/2026 08:50:00",4001,".Z.MAINE",1489.529,59
"D","03/12/2026 08:50:00",4002,".Z.NEWHAMPSHIRE",1335.796,13
"D","03/12/2026 08:50:00",4003,".Z.VERMONT",652.196,40
"D","03/12/2026 08:50:00",4004,".Z.CONNECTICUT",3078.105,28
"D","03/12/2026 08:50:00",4005,".Z.RHODEISLAND",790.749,24
"D","03/12/2026 08:50:00",4006,".Z.SEMASS",1523.326,103
"D","03/12/2026 08:50:00",4007,".Z.WCMASS",1778.278,67
"D","03/12/2026 08:50:00",4008,".Z.NEMASSBOST",2856.13,18
"D","03/12/2026 08:55:00",4001,".Z.MAINE",1491.917,67
"D","03/12/2026 08:55:00",4002,".Z.NEWHAMPSHIRE",1336.624,14
"D","03/12/2026 08:55:00",4003,".Z.VERMONT",651.044,46
"D","03/12/2026 08:55:00",4004,".Z.CONNECTICUT",3092.257,29
"D","03/12/2026 08:55:00",4005,".Z.RHODEISLAND",790.982,26
"D","03/12/2026 08:55:00",4006,".Z.SEMASS",1518.703,108
"D","03/12/2026 08:55:00",4007,".Z.WCMASS",1779.812,72
"D","03/12/2026 08:55:00",4008,".Z.NEMASSBOST",2867.176,20
"D","03/12/2026 09:00:00",4001,".Z.MAINE",1467.417,70
"D","03/12/2026 09:00:00",4002,".Z.NEWHAMPSHIRE",1333.914,14
"D","03/12/2026 09:00:00",4003,".Z.VERMONT",649.917,47
"D","03/12/2026 09:00:00",4004,".Z.CONNECTICUT",3082.178,35
"D","03/12/2026 09:00:00",4005,".Z.RHODEISLAND",797.86,19
"D","03/12/2026 09:00:00",4006,".Z.SEMASS",1522.529,107
"D","03/12/2026 09:00:00",4007,".Z.WCMASS",1774.948,77
"D","03/12/2026 09:00:00",4008,".Z.NEMASSBOST",2867.251,24
"D","03/12/2026 09:05:00",4001,".Z.MAINE",1454.778,73
"D","03/12/2026 09:05:00",4002,".Z.NEWHAMPSHIRE",1332.539,14
"D","03/12/2026 09:05:00",4003,".Z.VERMONT",656.281,48
"D","03/12/2026 09:05:00",4004,".Z.CONNECTICUT",3074.132,37
"D","03/12/2026 09:05:00",4005,".Z.RHODEISLAND",806.887,17
"D","03/12/2026 09:05:00",4006,".Z.SEMASS",1525.37,105
"D","03/12/2026 09:05:00",4007,".Z.WCMASS",1776.008,83
"D","03/12/2026 09:05:00",4008,".Z.NEMASSBOST",2879.717,24
"D","03/12/2026 09:10:00",4001,".Z.MAINE",1454.571,75
"D","03/12/2026 09:10:00",4002,".Z.NEWHAMPSHIRE",1336.034,15
"D","03/12/2026 09:10:00",4003,".Z.VERMONT",649.857,51
"D","03/12/2026 09:10:00",4004,".Z.CONNECTICUT",3075.451,39
"D","03/12/2026 09:10:00",4005,".Z.RHODEISLAND",807.771,16
"D","03/12/2026 09:10:00",4006,".Z.SEMASS",1529.611,112
"D","03/12/2026 09:10:00",4007,".Z.WCMASS",1770.64,96
"D","03/12/2026 09:10:00",4008,".Z.NEMASSBOST",2868.286,24
"D","03/12/2026 09:15:00",4001,".Z.MAINE",1451.947,77
"D","03/12/2026 09:15:00",4002,".Z.NEWHAMPSHIRE",1337.73,16
"D","03/12/2026 09:15:00",4003,".Z.VERMONT",639.691,53
"D","03/12/2026 09:15:00",4004,".Z.CONNECTICUT",3089.649,42
"D","03/12/2026 09:15:00",4005,".Z.RHODEISLAND",811.273,17
"D","03/12/2026 09:15:00",4006,".Z.SEMASS",1526.35,109
"D","03/12/2026 09:15:00",4007,".Z.WCMASS",1762.575,109
"D","03/12/2026 09:15:00",4008,".Z.NEMASSBOST",2888.573,21
"D","03/12/2026 09:20:00",4001,".Z.MAINE",1452.204,84
"D","03/12/2026 09:20:00",4002,".Z.NEWHAMPSHIRE",1336.181,17
"D","03/12/2026 09:20:00",4003,".Z.VERMONT",645.383,55
"D","03/12/2026 09:20:00",4004,".Z.CONNECTICUT",3100.424,44
"D","03/12/2026 09:20:00",4005,".Z.RHODEISLAND",807.795,16
"D","03/12/2026 09:20:00",4006,".Z.SEMASS",1538.578,109
"D","03/12/2026 09:20:00",4007,".Z.WCMASS",1760.913,117
"D","03/12/2026 09:20:00",4008,".Z.NEMASSBOST",2890.836,20
"D","03/12/2026 09:25:00",4001,".Z.MAINE",1456.878,86
"D","03/12/2026 09:25:00",4002,".Z.NEWHAMPSHIRE",1336.04,18
"D","03/12/2026 09:25:00",4003,".Z.VERMONT",642.697,63
"D","03/12/2026 09:25:00",4004,".Z.CONNECTICUT",3101.585,43
"D","03/12/2026 09:25:00",4005,".Z.RHODEISLAND",814.132,19
"D","03/12/2026 09:25:00",4006,".Z.SEMASS",1535.094,112
"D","03/12/2026 09:25:00",4007,".Z.WCMASS",1759.238,119
"D","03/12/2026 09:25:00",4008,".Z.NEMASSBOST",2893.326,19
"D","03/12/2026 09:30:00",4001,".Z.MAINE",1444.052,88
"D","03/12/2026 09:30:00",4002,".Z.NEWHAMPSHIRE",1336.072,19
"D","03/12/2026 09:30:00",4003,".Z.VERMONT",638.828,70
"D","03/12/2026 09:30:00",4004,".Z.CONNECTICUT",3129.505,47
"D","03/12/2026 09:30:00",4005,".Z.RHODEISLAND",800.919,23
"D","03/12/2026 09:30:00",4006,".Z.SEMASS",1551.657,111
"D","03/12/2026 09:30:00",4007,".Z.WCMASS",1766.727,129
"D","03/12/2026 09:30:00",4008,".Z.NEMASSBOST",2907.027,21
"D","03/12/2026 09:35:00",4001,".Z.MAINE",1455.856,88
"D","03/12/2026 09:35:00",4002,".Z.NEWHAMPSHIRE",1336.587,20
"D","03/12/2026 09:35:00",4003,".Z.VERMONT",640.05,75
"D","03/12/2026 09:35:00",4004,".Z.CONNECTICUT",3118.144,51
"D","03/12/2026 09:35:00",4005,".Z.RHODEISLAND",787.317,26
"D","03/12/2026 09:35:00",4006,".Z.SEMASS",1543.504,110
"D","03/12/2026 09:35:00",4007,".Z.WCMASS",1763.757,127
"D","03/12/2026 09:35:00",4008,".Z.NEMASSBOST",2906.61,22
"D","03/12/2026 09:40:00",4001,".Z.MAINE",1453.592,87
"D","03/12/2026 09:40:00",4002,".Z.NEWHAMPSHIRE",1331.599,22
"D","03/12/2026 09:40:00",4003,".Z.VERMONT",637.482,76
"D","03/12/2026 09:40:00",4004,".Z.CONNECTICUT",3119.216,57
"D","03/12/2026 09:40:00",4005,".Z.RHODEISLAND",814.806,28
"D","03/12/2026 09:40:00",4006,".Z.SEMASS",1540.614,122
"D","03/12/2026 09:40:00",4007,".Z.WCMASS",1759.201,127
"D","03/12/2026 09:40:00",4008,".Z.NEMASSBOST",2897.7,24
"D","03/12/2026 09:45:00",4001,".Z.MAINE",1458.92,89
"D","03/12/2026 09:45:00",4002,".Z.NEWHAMPSHIRE",1337.528,23
"D","03/12/2026 09:45:00",4003,".Z.VERMONT",625.117,77
"D","03/12/2026 09:45:00",4004,".Z.CONNECTICUT",3133.815,62
"D","03/12/2026 09:45:00",4005,".Z.RHODEISLAND",788.049,29
"D","03/12/2026 09:45:00",4006,".Z.SEMASS",1537.67,132
"D","03/12/2026 09:45:00",4007,".Z.WCMASS",1765.821,131
"D","03/12/2026 09:45:00",4008,".Z.NEMASSBOST",2893.1,26
"D","03/12/2026 09:50:00",4001,".Z.MAINE",1469.366,88
"D","03/12/2026 09:50:00",4002,".Z.NEWHAMPSHIRE",1333.974,26
"D","03/12/2026 09:50:00",4003,".Z.VERMONT",634.028,74
"D","03/12/2026 09:50:00",4004,".Z.CONNECTICUT",3121.274,64
"D","03/12/2026 09:50:00",4005,".Z.RHODEISLAND",799.331,27
"D","03/12/2026 09:50:00",4006,".Z.SEMASS",1523.832,141
"D","03/12/2026 09:50:00",4007,".Z.WCMASS",1761.577,134
"D","03/12/2026 09:50:00",4008,".Z.NEMASSBOST",2897.783,26
"D","03/12/2026 09:55:00",4001,".Z.MAINE",1463.718,88
"D","03/12/2026 09:55:00",4002,".Z.NEWHAMPSHIRE",1332.53,27
"D","03/12/2026 09:55:00",4003,".Z.VERMONT",627.552,73
"D","03/12/2026 09:55:00",4004,".Z.CONNECTICUT",3135.44,66
"D","03/12/2026 09:55:00",4005,".Z.RHODEISLAND",786.766,30
"D","03/12/2026 09:55:00",4006,".Z.SEMASS",1529.088,142
"D","03/12/2026 09:55:00",4007,".Z.WCMASS",1759.088,140
"D","03/12/2026 09:55:00",4008,".Z.NEMASSBOST",2905.752,27
"D","03/12/2026 10:00:00",4001,".Z.MAINE",1463.434,85
"D","03/12/2026 10:00:00",4002,".Z.NEWHAMPSHIRE",1329.795,29
"D","03/12/2026 10:00:00",4003,".Z.VERMONT",624.907,77
"D","03/12/2026 10:00:00",4004,".Z.CONNECTICUT",3134.823,71
"D","03/12/2026 10:00:00",4005,".Z.RHODEISLAND",781.457,33
"D","03/12/2026 10:00:00",4006,".Z.SEMASS",1520.836,152
"D","03/12/2026 10:00:00",4007,".Z.WCMASS",1772.57,134
"D","03/12/2026 10:00:00",4008,".Z.NEMASSBOST",2901.63,27
"D","03/12/2026 10:05:00",4001,".Z.MAINE",1468.767,80
"D","03/12/2026 10:05:00",4002,".Z.NEWHAMPSHIRE",1336.943,30
"D","03/12/2026 10:05:00",4003,".Z.VERMONT",644.001,83
"D","03/12/2026 10:05:00",4004,".Z.CONNECTICUT",3147.806,75
"D","03/12/2026 10:05:00",4005,".Z.RHODEISLAND",785.933,39
"D","03/12/2026 10:05:00",4006,".Z.SEMASS",1524.187,166
"D","03/12/2026 10:05:00",4007,".Z.WCMASS",1775.874,134
"D","03/12/2026 10:05:00",4008,".Z.NEMASSBOST",2932.706,24
"D","03/12/2026 10:10:00",4001,".Z.MAINE",1470.326,76
"D","03/12/2026 10:10:00",4002,".Z.NEWHAMPSHIRE",1329.686,32
"D","03/12/2026 10:10:00",4003,".Z.VERMONT",626.055,87
"D","03/12/2026 10:10:00",4004,".Z.CONNECTICUT",3151.774,76
"D","03/12/2026 10:10:00",4005,".Z.RHODEISLAND",784.462,41
"D","03/12/2026 10:10:00",4006,".Z.SEMASS",1514.764,177
"D","03/12/2026 10:10:00",4007,".Z.WCMASS",1780.599,139
"D","03/12/2026 10:10:00",4008,".Z.NEMASSBOST",2919.875,26
"D","03/12/2026 10:15:00",4001,".Z.MAINE",1477.978,75
"D","03/12/2026 10:15:00",4002,".Z.NEWHAMPSHIRE",1329.179,32
"D","03/12/2026 10:15:00",4003,".Z.VERMONT",606.98,88
"D","03/12/2026 10:15:00",4004,".Z.CONNECTICUT",3148.123,79
"D","03/12/2026 10:15:00",4005,".Z.RHODEISLAND",782.847,41
"D","03/12/2026 10:15:00",4006,".Z.SEMASS",1502.962,193
"D","03/12/2026 10:15:00",4007,".Z.WCMASS",1779.237,141
"D","03/12/2026 10:15:00",4008,".Z.NEMASSBOST",2916.502,29
"D","03/12/2026 10:20:00",4001,".Z.MAINE",1478.953,75
"D","03/12/2026 10:20:00",4002,".Z.NEWHAMPSHIRE",1332.916,32
"D","03/12/2026 10:20:00",4003,".Z.VERMONT",617.269,89
"D","03/12/2026 10:20:00",4004,".Z.CONNECTICUT",3166.132,83
"D","03/12/2026 10:20:00",4005,".Z.RHODEISLAND",803.533,39
"D","03/12/2026 10:20:00",4006,".Z.SEMASS",1498.782,194
"D","03/12/2026 10:20:00",4007,".Z.WCMASS",1769.124,150
"D","03/12/2026 10:20:00",4008,".Z.NEMASSBOST",2923.143,31
"D","03/12/2026 10:25:00",4001,".Z.MAINE",1479.49,73
"D","03/12/2026 10:25:00",4002,".Z.NEWHAMPSHIRE",1333.498,33
"D","03/12/2026 10:25:00",4003,".Z.VERMONT",613.366,93
"D","03/12/2026 10:25:00",4004,".Z.CONNECTICUT",3170.007,82
"D","03/12/2026 10:25:00",4005,".Z.RHODEISLAND",796.419,39
"D","03/12/2026 10:25:00",4006,".Z.SEMASS",1497.133,194
"D","03/12/2026 10:25:00",4007,".Z.WCMASS",1757.48,169
"D","03/12/2026 10:25:00",4008,".Z.NEMASSBOST",2917.322,34
"D","03/12/2026 10:30:00",4001,".Z.MAINE",1482.614,72
"D","03/12/2026 10:30:00",4002,".Z.NEWHAMPSHIRE",1330.554,35
"D","03/12/2026 10:30:00",4003,".Z.VERMONT",609.412,93
"D","03/12/2026 10:30:00",4004,".Z.CONNECTICUT",3163.687,88
"D","03/12/2026 10:30:00",4005,".Z.RHODEISLAND",807.262,43
"D","03/12/2026 10:30:00",4006,".Z.SEMASS",1502.379,198
"D","03/12/2026 10:30:00",4007,".Z.WCMASS",1753.731,168
"D","03/12/2026 10:30:00",4008,".Z.NEMASSBOST",2919.013,36
"D","03/12/2026 10:35:00",4001,".Z.MAINE",1494.47,74
"D","03/12/2026 10:35:00",4002,".Z.NEWHAMPSHIRE",1333.318,39
"D","03/12/2026 10:35:00",4003,".Z.VERMONT",615.538,89
"D","03/12/2026 10:35:00",4004,".Z.CONNECTICUT",3179.858,100
"D","03/12/2026 10:35:00",4005,".Z.RHODEISLAND",788.748,50
"D","03/12/2026 10:35:00",4006,".Z.SEMASS",1501.672,213
"D","03/12/2026 10:35:00",4007,".Z.WCMASS",1759.703,167
"D","03/12/2026 10:35:00",4008,".Z.NEMASSBOST",2919.333,42
"D","03/12/2026 10:40:00",4001,".Z.MAINE",1494.584,74
"D","03/12/2026 10:40:00",4002,".Z.NEWHAMPSHIRE",1332.541,41
"D","03/12/2026 10:40:00",4003,".Z.VERMONT",612.886,94
"D","03/12/2026 10:40:00",4004,".Z.CONNECTICUT",3175.399,107
"D","03/12/2026 10:40:00",4005,".Z.RHODEISLAND",771.376,56
"D","03/12/2026 10:40:00",4006,".Z.SEMASS",1494.424,215
"D","03/12/2026 10:40:00",4007,".Z.WCMASS",1763.003,176
"D","03/12/2026 10:40:00",4008,".Z.NEMASSBOST",2914.425,49
"D","03/12/2026 10:45:00",4001,".Z.MAINE",1489.995,81
"D","03/12/2026 10:45:00",4002,".Z.NEWHAMPSHIRE",1332.9,42
"D","03/12/2026 10:45:00",4003,".Z.VERMONT",608.563,97
"D","03/12/2026 10:45:00",4004,".Z.CONNECTICUT",3170.109,108
"D","03/12/2026 10:45:00",4005,".Z.RHODEISLAND",779.244,52
"D","03/12/2026 10:45:00",4006,".Z.SEMASS",1490.921,200
"D","03/12/2026 10:45:00",4007,".Z.WCMASS",1757.355,184
"D","03/12/2026 10:45:00",4008,".Z.NEMASSBOST",2918.257,57
"D","03/12/2026 10:50:00",4001,".Z.MAINE",1480.04,90
"D","03/12/2026 10:50:00",4002,".Z.NEWHAMPSHIRE",1330.687,42
"D","03/12/2026 10:50:00",4003,".Z.VERMONT",601.875,102
"D","03/12/2026 10:50:00",4004,".Z.CONNECTICUT",3165.78,113
"D","03/12/2026 10:50:00",4005,".Z.RHODEISLAND",788.507,44
"D","03/12/2026 10:50:00",4006,".Z.SEMASS",1501.899,190
"D","03/12/2026 10:50:00",4007,".Z.WCMASS",1739.341,196
"D","03/12/2026 10:50:00",4008,".Z.NEMASSBOST",2906.363,61
"D","03/12/2026 10:55:00",4001,".Z.MAINE",1466.139,98
"D","03/12/2026 10:55:00",4002,".Z.NEWHAMPSHIRE",1333.264,43
"D","03/12/2026 10:55:00",4003,".Z.VERMONT",593.447,105
"D","03/12/2026 10:55:00",4004,".Z.CONNECTICUT",3185.536,120
"D","03/12/2026 10:55:00",4005,".Z.RHODEISLAND",794.038,36
"D","03/12/2026 10:55:00",4006,".Z.SEMASS",1499.176,212
"D","03/12/2026 10:55:00",4007,".Z.WCMASS",1730.584,212
"D","03/12/2026 10:55:00",4008,".Z.NEMASSBOST",2915.52,61
"D","03/12/2026 11:00:00",4001,".Z.MAINE",1470.052,108
"D","03/12/2026 11:00:00",4002,".Z.NEWHAMPSHIRE",1332.074,45
"D","03/12/2026 11:00:00",4003,".Z.VERMONT",593.102,107
"D","03/12/2026 11:00:00",4004,".Z.CONNECTICUT",3180.952,118
"D","03/12/2026 11:00:00",4005,".Z.RHODEISLAND",797.233,33
"D","03/12/2026 11:00:00",4006,".Z.SEMASS",1501.191,223
"D","03/12/2026 11:00:00",4007,".Z.WCMASS",1733.852,220
"D","03/12/2026 11:00:00",4008,".Z.NEMASSBOST",2917.433,60
"D","03/12/2026 11:05:00",4001,".Z.MAINE",1453.499,116
"D","03/12/2026 11:05:00",4002,".Z.NEWHAMPSHIRE",1323.235,48
"D","03/12/2026 11:05:00",4003,".Z.VERMONT",596.344,115
"D","03/12/2026 11:05:00",4004,".Z.CONNECTICUT",3174.747,118
"D","03/12/2026 11:05:00",4005,".Z.RHODEISLAND",811.991,30
"D","03/12/2026 11:05:00",4006,".Z.SEMASS",1484.849,211
"D","03/12/2026 11:05:00",4007,".Z.WCMASS",1716.429,214
"D","03/12/2026 11:05:00",4008,".Z.NEMASSBOST",2919.181,52
"D","03/12/2026 11:10:00",4001,".Z.MAINE",1448.288,120
"D","03/12/2026 11:10:00",4002,".Z.NEWHAMPSHIRE",1320.501,50
"D","03/12/2026 11:10:00",4003,".Z.VERMONT",576.292,114
"D","03/12/2026 11:10:00",4004,".Z.CONNECTICUT",3178.552,118
"D","03/12/2026 11:10:00",4005,".Z.RHODEISLAND",826.893,28
"D","03/12/2026 11:10:00",4006,".Z.SEMASS",1511.608,188
"D","03/12/2026 11:10:00",4007,".Z.WCMASS",1730.478,231
"D","03/12/2026 11:10:00",4008,".Z.NEMASSBOST",2915.585,49
"D","03/12/2026 11:15:00",4001,".Z.MAINE",1439.212,122
"D","03/12/2026 11:15:00",4002,".Z.NEWHAMPSHIRE",1317.898,53
"D","03/12/2026 11:15:00",4003,".Z.VERMONT",589.738,110
"D","03/12/2026 11:15:00",4004,".Z.CONNECTICUT",3184.06,114
"D","03/12/2026 11:15:00",4005,".Z.RHODEISLAND",827.027,30
"D","03/12/2026 11:15:00",4006,".Z.SEMASS",1534.507,169
"D","03/12/2026 11:15:00",4007,".Z.WCMASS",1720.248,235
"D","03/12/2026 11:15:00",4008,".Z.NEMASSBOST",2906.21,49
"D","03/12/2026 11:20:00",4001,".Z.MAINE",1431.29,122
"D","03/12/2026 11:20:00",4002,".Z.NEWHAMPSHIRE",1316.166,53
"D","03/12/2026 11:20:00",4003,".Z.VERMONT",598.46,111
"D","03/12/2026 11:20:00",4004,".Z.CONNECTICUT",3199.201,109
"D","03/12/2026 11:20:00",4005,".Z.RHODEISLAND",818.059,30
"D","03/12/2026 11:20:00",4006,".Z.SEMASS",1545.541,156
"D","03/12/2026 11:20:00",4007,".Z.WCMASS",1712.679,234
"D","03/12/2026 11:20:00",4008,".Z.NEMASSBOST",2931.38,50
"D","03/12/2026 11:25:00",4001,".Z.MAINE",1428.056,121
"D","03/12/2026 11:25:00",4002,".Z.NEWHAMPSHIRE",1313.918,54
"D","03/12/2026 11:25:00",4003,".Z.VERMONT",590.031,114
"D","03/12/2026 11:25:00",4004,".Z.CONNECTICUT",3216.407,108
"D","03/12/2026 11:25:00",4005,".Z.RHODEISLAND",818.789,33
